"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/06/2024","AirNow","060832011","1","0.023","ppm","21","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/07/2024","AirNow","060832011","1","0.03","ppm","28","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/08/2024","AirNow","060832011","1","0.026","ppm","24","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/09/2024","AirNow","060832011","1","0.032","ppm","30","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/10/2024","AirNow","060832011","1","0.035","ppm","32","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/11/2024","AirNow","060832011","1","0.028","ppm","26","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/12/2024","AirNow","060832011","1","0.037","ppm","34","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/13/2024","AirNow","060832011","1","0.035","ppm","32","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/14/2024","AirNow","060832011","1","0.033","ppm","31","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/15/2024","AirNow","060832011","1","0.031","ppm","29","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/16/2024","AirNow","060832011","1","0.026","ppm","24","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/17/2024","AirNow","060832011","1","0.029","ppm","27","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/18/2024","AirNow","060832011","1","0.029","ppm","27","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/19/2024","AirNow","060832011","1","0.029","ppm","27","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/20/2024","AirNow","060832011","1","0.029","ppm","27","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/21/2024","AirNow","060832011","1","0.032","ppm","30","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/22/2024","AirNow","060832011","1","0.022","ppm","20","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/23/2024","AirNow","060832011","1","0.022","ppm","20","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/24/2024","AirNow","060832011","1","0.042","ppm","39","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/25/2024","AirNow","060832011","1","0.033","ppm","31","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/26/2024","AirNow","060832011","1","0.033","ppm","31","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/27/2024","AirNow","060832011","1","0.03","ppm","28","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/28/2024","AirNow","060832011","1","0.022","ppm","20","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/29/2024","AirNow","060832011","1","0.033","ppm","31","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/30/2024","AirNow","060832011","1","0.023","ppm","21","Goleta","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"12/31/2024","AirNow","060832011","1","0.022","ppm","20","Goleta","19","79.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"01/01/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/02/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/03/2024","AQS","060833001","1","0.04","ppm","37","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/04/2024","AQS","060833001","1","0.037","ppm","34","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/05/2024","AQS","060833001","1","0.037","ppm","34","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/06/2024","AQS","060833001","1","0.035","ppm","32","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/07/2024","AQS","060833001","1","0.035","ppm","32","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/08/2024","AQS","060833001","1","0.034","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/09/2024","AQS","060833001","1","0.034","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/10/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/11/2024","AQS","060833001","1","0.039","ppm","36","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/12/2024","AQS","060833001","1","0.036","ppm","33","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/13/2024","AQS","060833001","1","0.036","ppm","33","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/14/2024","AQS","060833001","1","0.034","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/15/2024","AQS","060833001","1","0.027","ppm","25","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/16/2024","AQS","060833001","1","0.028","ppm","26","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/17/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/18/2024","AQS","060833001","1","0.033","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/19/2024","AQS","060833001","1","0.042","ppm","39","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/20/2024","AQS","060833001","1","0.03","ppm","28","Santa Ynez","65","382.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/21/2024","AirNow","060833001","1","0.038","ppm","35","Santa Ynez","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/22/2024","AirNow","060833001","1","0.036","ppm","33","Santa Ynez","24","100.0000","44201","Ozone","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/23/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/24/2024","AQS","060833001","1","0.018","ppm","17","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/25/2024","AQS","060833001","1","0.029","ppm","27","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/26/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/27/2024","AQS","060833001","1","0.033","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/28/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/29/2024","AQS","060833001","1","0.039","ppm","36","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/30/2024","AQS","060833001","1","0.034","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"01/31/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/01/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/02/2024","AQS","060833001","1","0.037","ppm","34","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/03/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/06/2024","AQS","060833001","1","0.031","ppm","29","Santa Ynez","55","324.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/07/2024","AQS","060833001","1","0.04","ppm","37","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/08/2024","AQS","060833001","1","0.039","ppm","36","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/09/2024","AQS","060833001","1","0.034","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/10/2024","AQS","060833001","1","0.034","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/11/2024","AQS","060833001","1","0.037","ppm","34","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/12/2024","AQS","060833001","1","0.036","ppm","33","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/13/2024","AQS","060833001","1","0.033","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/14/2024","AQS","060833001","1","0.035","ppm","32","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/15/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/20/2024","AQS","060833001","1","0.033","ppm","31","Santa Ynez","55","324.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/21/2024","AQS","060833001","1","0.036","ppm","33","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/22/2024","AQS","060833001","1","0.033","ppm","31","Santa Ynez","70","412.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/23/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/24/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/25/2024","AQS","060833001","1","0.037","ppm","34","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/26/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/27/2024","AQS","060833001","1","0.03","ppm","28","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/28/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"02/29/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/01/2024","AQS","060833001","1","0.033","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/04/2024","AQS","060833001","1","0.035","ppm","32","Santa Ynez","60","353.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/05/2024","AQS","060833001","1","0.03","ppm","28","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/07/2024","AQS","060833001","1","0.033","ppm","31","Santa Ynez","70","412.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/08/2024","AQS","060833001","1","0.033","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/09/2024","AQS","060833001","1","0.031","ppm","29","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/10/2024","AQS","060833001","1","0.034","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/11/2024","AQS","060833001","1","0.039","ppm","36","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/12/2024","AQS","060833001","1","0.036","ppm","33","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/13/2024","AQS","060833001","1","0.039","ppm","36","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/14/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/15/2024","AQS","060833001","1","0.042","ppm","39","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/16/2024","AQS","060833001","1","0.043","ppm","40","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/17/2024","AQS","060833001","1","0.033","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/18/2024","AQS","060833001","1","0.039","ppm","36","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/19/2024","AQS","060833001","1","0.034","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/20/2024","AQS","060833001","1","0.04","ppm","37","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/21/2024","AQS","060833001","1","0.035","ppm","32","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/22/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/23/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/24/2024","AQS","060833001","1","0.04","ppm","37","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/25/2024","AQS","060833001","1","0.037","ppm","34","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/26/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/27/2024","AQS","060833001","1","0.036","ppm","33","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/28/2024","AQS","060833001","1","0.039","ppm","36","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/29/2024","AQS","060833001","1","0.042","ppm","39","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/30/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"03/31/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/01/2024","AQS","060833001","1","0.036","ppm","33","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/02/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/03/2024","AQS","060833001","1","0.031","ppm","29","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/04/2024","AQS","060833001","1","0.042","ppm","39","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/05/2024","AQS","060833001","1","0.043","ppm","40","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/06/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/07/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/08/2024","AQS","060833001","1","0.04","ppm","37","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/09/2024","AQS","060833001","1","0.044","ppm","41","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/10/2024","AQS","060833001","1","0.045","ppm","42","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/11/2024","AQS","060833001","1","0.046","ppm","43","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/12/2024","AQS","060833001","1","0.047","ppm","44","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/13/2024","AQS","060833001","1","0.052","ppm","48","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/14/2024","AQS","060833001","1","0.052","ppm","48","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/15/2024","AQS","060833001","1","0.044","ppm","41","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/16/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/17/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/18/2024","AQS","060833001","1","0.042","ppm","39","Santa Ynez","80","471.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/19/2024","AQS","060833001","1","0.036","ppm","33","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/20/2024","AQS","060833001","1","0.03","ppm","28","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/21/2024","AQS","060833001","1","0.031","ppm","29","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/22/2024","AQS","060833001","1","0.036","ppm","33","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/23/2024","AQS","060833001","1","0.041","ppm","38","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/24/2024","AQS","060833001","1","0.035","ppm","32","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/25/2024","AQS","060833001","1","0.035","ppm","32","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/26/2024","AQS","060833001","1","0.035","ppm","32","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/27/2024","AQS","060833001","1","0.034","ppm","31","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/28/2024","AQS","060833001","1","0.032","ppm","30","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/29/2024","AQS","060833001","1","0.038","ppm","35","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
"04/30/2024","AQS","060833001","1","0.039","ppm","36","Santa Ynez","85","500.0000","44201","Ozone","014","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.605819","-120.075069"
